國家,ID,iso_code,洲名,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
台灣,163987,TWN,亞洲,2020-01-16,0,0,0.0,0,0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.33,23855008,42.2,8.353,80.46,0,99999.0
台灣,163988,TWN,亞洲,2020-01-17,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.33,23855008,42.2,8.353,80.46,0,99999.0
台灣,163989,TWN,亞洲,2020-01-18,0,0,0.0,0,0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.33,23855008,42.2,8.353,80.46,0,99999.0
台灣,163990,TWN,亞洲,2020-01-19,0,0,0.0,0,0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.33,23855008,42.2,8.353,80.46,0,99999.0
台灣,163991,TWN,亞洲,2020-01-20,0,0,0.0,0,0,0.0,0.0,0.0,0.0,8,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.89,23855008,42.2,8.353,80.46,0,99999.0
台灣,163992,TWN,亞洲,2020-01-21,0,0,0.0,0,0,0.0,0.0,0.0,0.0,20,12,0.001,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.89,23855008,42.2,8.353,80.46,0,99999.0
台灣,163993,TWN,亞洲,2020-01-22,1,0,0.0,0,0,0.0,0.042,0.0,0.0,64,44,0.003,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.89,23855008,42.2,8.353,80.46,0,99999.0
台灣,163994,TWN,亞洲,2020-01-23,1,0,0.0,0,0,0.0,0.042,0.0,0.0,134,70,0.006,19.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,163995,TWN,亞洲,2020-01-24,3,2,0.0,0,0,0.0,0.126,0.0,0.0,191,57,0.008,27.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,163996,TWN,亞洲,2020-01-25,3,0,0.0,0,0,0.0,0.126,0.0,0.0,282,91,0.012,40.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,163997,TWN,亞洲,2020-01-26,4,1,0.0,0,0,0.0,0.168,0.0,0.0,399,117,0.017,56.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,163998,TWN,亞洲,2020-01-27,5,1,0.0,0,0,0.0,0.21,0.0,0.0,522,123,0.022,73.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,163999,TWN,亞洲,2020-01-28,8,3,1.0,0,0,0.0,0.335,0.0,0.0,617,95,0.026,85.0,0.012,85.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,164000,TWN,亞洲,2020-01-29,8,0,1.0,0,0,0.0,0.335,0.0,0.0,723,106,0.03,94.0,0.011,94.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,164001,TWN,亞洲,2020-01-30,9,1,1.143,0,0,0.0,0.377,0.0,0.0,823,100,0.035,98.0,0.012,85.7,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,164002,TWN,亞洲,2020-01-31,10,1,1.0,0,0,0.0,0.419,0.0,0.0,916,93,0.038,104.0,0.01,104.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,164003,TWN,亞洲,2020-02-01,10,0,1.0,0,0,0.0,0.419,0.0,0.0,1003,87,0.042,103.0,0.01,103.0,0,0,0,0.0,0.0,0.0,19.44,23855008,42.2,8.353,80.46,0,99999.0
台灣,164004,TWN,亞洲,2020-02-02,10,0,0.857,0,0,0.0,0.419,0.0,0.0,1067,64,0.045,95.0,0.009,110.9,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,0,99999.0
台灣,164005,TWN,亞洲,2020-02-03,10,0,0.714,0,0,0.0,0.419,0.0,0.0,1198,131,0.05,97.0,0.007,135.9,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,0,99999.0
台灣,164006,TWN,亞洲,2020-02-04,11,1,0.429,0,0,0.0,0.461,0.0,0.0,1301,103,0.055,98.0,0.004,228.4,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,0,99999.0
台灣,164007,TWN,亞洲,2020-02-05,11,0,0.429,0,0,0.0,0.461,0.0,0.0,1458,157,0.061,105.0,0.004,244.8,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,0,99999.0
台灣,164008,TWN,亞洲,2020-02-06,16,5,1.0,0,0,0.0,0.671,0.0,0.0,1535,77,0.064,102.0,0.01,102.0,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164009,TWN,亞洲,2020-02-07,16,0,0.857,0,0,0.0,0.671,0.0,0.0,1734,199,0.073,117.0,0.007,136.5,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164010,TWN,亞洲,2020-02-08,17,1,1.0,0,0,0.0,0.713,0.0,0.0,1959,225,0.082,137.0,0.007,137.0,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164011,TWN,亞洲,2020-02-09,18,1,1.143,0,0,0.0,0.755,0.0,0.0,2087,128,0.087,146.0,0.008,127.7,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164012,TWN,亞洲,2020-02-10,18,0,1.143,0,0,0.0,0.755,0.0,0.0,2292,205,0.096,156.0,0.007,136.5,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164013,TWN,亞洲,2020-02-11,18,0,1.0,0,0,0.0,0.755,0.0,0.0,2460,168,0.103,166.0,0.006,166.0,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164014,TWN,亞洲,2020-02-12,18,0,1.0,0,0,0.0,0.755,0.0,0.0,2588,128,0.108,161.0,0.006,161.0,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164015,TWN,亞洲,2020-02-13,18,0,0.286,0,0,0.0,0.755,0.0,0.0,2703,115,0.113,167.0,0.002,583.9,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,1,99999.0
台灣,164016,TWN,亞洲,2020-02-14,18,0,0.286,0,0,0.0,0.755,0.0,0.0,2775,72,0.116,149.0,0.002,521.0,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,99999.0
台灣,164017,TWN,亞洲,2020-02-15,18,0,0.143,0,0,0.0,0.755,0.0,0.0,2864,89,0.12,129.0,0.001,902.1,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,99999.0
台灣,164018,TWN,亞洲,2020-02-16,20,2,0.286,1,1,0.0,0.838,0.042,0.0,2976,112,0.125,127.0,0.002,444.1,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,9.53
台灣,164019,TWN,亞洲,2020-02-17,22,2,0.571,1,0,0.0,0.922,0.042,0.0,3789,813,0.159,214.0,0.003,374.8,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,10.52
台灣,164020,TWN,亞洲,2020-02-18,22,0,0.571,1,0,0.0,0.922,0.042,0.0,4621,832,0.194,309.0,0.002,541.2,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,10.52
台灣,164021,TWN,亞洲,2020-02-19,23,1,0.714,1,0,0.0,0.964,0.042,0.0,5317,696,0.223,390.0,0.002,546.2,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,11.02
台灣,164022,TWN,亞洲,2020-02-20,24,1,0.857,1,0,0.0,1.006,0.042,0.0,6113,796,0.256,487.0,0.002,568.3,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,11.52
台灣,164023,TWN,亞洲,2020-02-21,26,2,1.143,1,0,0.143,1.09,0.042,0.0,6827,714,0.286,579.0,0.002,506.6,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,12.52
台灣,164024,TWN,亞洲,2020-02-22,26,0,1.143,1,0,0.143,1.09,0.042,0.0,7271,444,0.305,630.0,0.002,551.2,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,12.52
台灣,164025,TWN,亞洲,2020-02-23,28,2,1.143,1,0,0.0,1.174,0.042,0.0,7599,328,0.319,660.0,0.002,577.4,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,2,13.52
台灣,164026,TWN,亞洲,2020-02-24,30,2,1.143,1,0,0.0,1.258,0.042,0.0,8297,698,0.348,644.0,0.002,563.4,0,0,0,0.0,0.0,0.0,30.56,23855008,42.2,8.353,80.46,5,5.21
台灣,164027,TWN,亞洲,2020-02-25,31,1,1.286,1,0,0.0,1.3,0.042,0.0,8906,609,0.373,612.0,0.002,475.9,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,5,5.41
台灣,164028,TWN,亞洲,2020-02-26,32,1,1.286,1,0,0.0,1.341,0.042,0.0,9427,521,0.395,587.0,0.002,456.5,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,5,5.61
台灣,164029,TWN,亞洲,2020-02-27,32,0,1.143,1,0,0.0,1.341,0.042,0.0,9947,520,0.417,548.0,0.002,479.4,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,5,5.61
台灣,164030,TWN,亞洲,2020-02-28,34,2,1.143,1,0,0.0,1.425,0.042,0.0,10318,371,0.433,499.0,0.002,436.6,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,6,4.84
台灣,164031,TWN,亞洲,2020-02-29,39,5,1.857,1,0,0.0,1.635,0.042,0.0,10829,511,0.454,508.0,0.004,273.6,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,9,3.45
台灣,164032,TWN,亞洲,2020-03-01,40,1,1.714,1,0,0.0,1.677,0.042,0.0,11259,430,0.472,523.0,0.003,305.1,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,9,3.56
台灣,164033,TWN,亞洲,2020-03-02,41,1,1.571,1,0,0.0,1.719,0.042,0.0,11859,600,0.497,509.0,0.003,324.0,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,12,2.5
台灣,164034,TWN,亞洲,2020-03-03,42,1,1.571,1,0,0.0,1.761,0.042,0.0,12365,506,0.518,494.0,0.003,314.4,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,12,2.59
台灣,164035,TWN,亞洲,2020-03-04,42,0,1.429,1,0,0.0,1.761,0.042,0.0,12850,485,0.539,489.0,0.003,342.2,0,0,0,0.0,0.0,0.0,23.15,23855008,42.2,8.353,80.46,12,2.59
台灣,164036,TWN,亞洲,2020-03-05,44,2,1.714,1,0,0.0,1.844,0.042,0.0,13147,297,0.551,457.0,0.004,266.6,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,12,2.75
台灣,164037,TWN,亞洲,2020-03-06,45,1,1.571,1,0,0.0,1.886,0.042,0.0,13528,381,0.567,459.0,0.003,292.2,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,12,2.84
台灣,164038,TWN,亞洲,2020-03-07,45,0,0.857,1,0,0.0,1.886,0.042,0.0,13835,307,0.58,429.0,0.002,500.6,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,12,2.84
台灣,164039,TWN,亞洲,2020-03-08,45,0,0.714,1,0,0.0,1.886,0.042,0.0,14133,298,0.592,411.0,0.002,575.6,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,13,2.54
台灣,164040,TWN,亞洲,2020-03-09,45,0,0.571,1,0,0.0,1.886,0.042,0.0,14609,476,0.612,393.0,0.002,688.3,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,15,2.07
台灣,164041,TWN,亞洲,2020-03-10,47,2,0.714,1,0,0.0,1.97,0.042,0.0,14941,332,0.626,368.0,0.002,515.4,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,17,1.82
台灣,164042,TWN,亞洲,2020-03-11,48,1,0.857,1,0,0.0,2.012,0.042,0.0,15386,445,0.645,362.0,0.002,422.4,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,17,1.88
台灣,164043,TWN,亞洲,2020-03-12,49,1,0.714,1,0,0.0,2.054,0.042,0.0,16063,677,0.673,417.0,0.002,584.0,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,20,1.5
台灣,164044,TWN,亞洲,2020-03-13,50,1,0.714,1,0,0.0,2.096,0.042,0.0,16502,439,0.692,425.0,0.002,595.2,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,20,1.55
台灣,164045,TWN,亞洲,2020-03-14,53,3,1.143,1,0,0.0,2.222,0.042,0.0,16881,379,0.708,435.0,0.003,380.6,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,20,1.7
台灣,164046,TWN,亞洲,2020-03-15,59,6,2.0,1,0,0.0,2.473,0.042,0.0,17187,306,0.72,436.0,0.005,218.0,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,20,2.0
台灣,164047,TWN,亞洲,2020-03-16,67,8,3.143,1,0,0.0,2.809,0.042,0.0,17917,730,0.751,473.0,0.007,150.5,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,20,2.4
台灣,164048,TWN,亞洲,2020-03-17,77,10,4.286,1,0,0.0,3.228,0.042,0.0,18790,873,0.788,550.0,0.008,128.3,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,22,2.55
台灣,164049,TWN,亞洲,2020-03-18,100,23,7.429,1,0,0.0,4.192,0.042,0.0,19987,1197,0.838,657.0,0.011,88.4,0,0,0,0.0,0.0,0.0,28.7,23855008,42.2,8.353,80.46,22,3.59
台灣,164050,TWN,亞洲,2020-03-19,108,8,8.429,1,0,0.0,4.527,0.042,1.06,21350,1363,0.895,755.0,0.011,89.6,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,26,3.19
台灣,164051,TWN,亞洲,2020-03-20,135,27,12.143,2,1,0.143,5.659,0.084,1.06,22721,1371,0.952,888.0,0.014,73.1,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,26,4.27
台灣,164052,TWN,亞洲,2020-03-21,153,18,14.286,2,0,0.143,6.414,0.084,1.04,23768,1047,0.996,984.0,0.015,68.9,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,28,4.54
台灣,164053,TWN,亞洲,2020-03-22,169,16,15.714,2,0,0.143,7.084,0.084,1.02,24579,811,1.03,1056.0,0.015,67.2,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,28,5.11
台灣,164054,TWN,亞洲,2020-03-23,195,26,18.286,2,0,0.143,8.174,0.084,1.0,25718,1139,1.078,1114.0,0.016,60.9,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,28,6.04
台灣,164055,TWN,亞洲,2020-03-24,215,20,19.714,2,0,0.143,9.013,0.084,0.98,26642,924,1.117,1122.0,0.018,56.9,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,29,6.48
台灣,164056,TWN,亞洲,2020-03-25,235,20,19.286,2,0,0.143,9.851,0.084,0.95,27580,938,1.156,1085.0,0.018,56.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,29,7.17
台灣,164057,TWN,亞洲,2020-03-26,252,17,20.571,2,0,0.143,10.564,0.084,0.92,28509,929,1.195,1023.0,0.02,49.7,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,29,7.76
台灣,164058,TWN,亞洲,2020-03-27,267,15,18.857,2,0,0.0,11.193,0.084,0.88,29373,864,1.231,950.0,0.02,50.4,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,29,8.28
台灣,164059,TWN,亞洲,2020-03-28,283,16,18.571,2,0,0.0,11.863,0.084,0.85,29900,527,1.253,876.0,0.021,47.2,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,30,8.5
台灣,164060,TWN,亞洲,2020-03-29,298,15,18.429,2,0,0.0,12.492,0.084,0.82,30735,835,1.288,879.0,0.021,47.7,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,30,9.0
台灣,164061,TWN,亞洲,2020-03-30,306,8,15.857,5,3,0.429,12.827,0.21,0.79,31758,1023,1.331,863.0,0.018,54.4,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,39,6.98
台灣,164062,TWN,亞洲,2020-03-31,322,16,15.286,5,0,0.429,13.498,0.21,0.76,32682,924,1.37,863.0,0.018,56.5,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,39,7.39
台灣,164063,TWN,亞洲,2020-04-01,329,7,13.429,5,0,0.429,13.792,0.21,0.73,33691,1009,1.412,873.0,0.015,65.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,39,7.57
台灣,164064,TWN,亞洲,2020-04-02,339,10,12.429,5,0,0.429,14.211,0.21,0.71,34513,822,1.447,858.0,0.015,69.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,45,6.65
台灣,164065,TWN,亞洲,2020-04-03,348,9,11.571,5,0,0.429,14.588,0.21,0.68,35393,880,1.484,860.0,0.014,74.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,50,6.06
台灣,164066,TWN,亞洲,2020-04-04,355,7,10.286,5,0,0.429,14.882,0.21,0.65,36257,864,1.52,908.0,0.011,88.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,50,6.2
台灣,164067,TWN,亞洲,2020-04-05,363,8,9.286,5,0,0.429,15.217,0.21,0.62,37169,912,1.558,919.0,0.01,99.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,50,6.36
台灣,164068,TWN,亞洲,2020-04-06,373,10,9.571,5,0,0.0,15.636,0.21,0.59,38983,1814,1.634,1032.0,0.009,107.8,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,57,5.63
台灣,164069,TWN,亞洲,2020-04-07,376,3,7.714,5,0,0.0,15.762,0.21,0.57,40668,1685,1.705,1141.0,0.007,147.9,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,57,5.69
台灣,164070,TWN,亞洲,2020-04-08,379,3,7.143,5,0,0.0,15.888,0.21,0.54,42296,1628,1.773,1229.0,0.006,172.1,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,61,5.3
台灣,164071,TWN,亞洲,2020-04-09,380,1,5.857,5,0,0.0,15.93,0.21,0.52,43872,1576,1.839,1337.0,0.004,228.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,67,4.75
台灣,164072,TWN,亞洲,2020-04-10,382,2,4.857,6,1,0.143,16.013,0.252,0.5,45436,1564,1.905,1435.0,0.003,295.4,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,91,3.26
台灣,164073,TWN,亞洲,2020-04-11,385,3,4.286,6,0,0.143,16.139,0.252,0.49,46527,1091,1.95,1467.0,0.003,342.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,99,2.95
台灣,164074,TWN,亞洲,2020-04-12,388,3,3.571,6,0,0.143,16.265,0.252,0.48,47191,664,1.978,1432.0,0.003,401.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,109,2.62
台灣,164075,TWN,亞洲,2020-04-13,393,5,2.857,6,0,0.143,16.475,0.252,0.46,48531,1340,2.034,1364.0,0.002,477.4,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,109,2.66
台灣,164076,TWN,亞洲,2020-04-14,393,0,2.429,6,0,0.143,16.475,0.252,0.45,49735,1204,2.085,1295.0,0.002,533.1,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,124,2.22
台灣,164077,TWN,亞洲,2020-04-15,395,2,2.286,6,0,0.143,16.558,0.252,0.44,50687,952,2.125,1199.0,0.002,524.5,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,124,2.23
台灣,164078,TWN,亞洲,2020-04-16,395,0,2.143,6,0,0.143,16.558,0.252,0.42,51590,903,2.163,1103.0,0.002,514.7,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,155,1.59
台灣,164079,TWN,亞洲,2020-04-17,395,0,1.857,6,0,0.0,16.558,0.252,0.42,52428,838,2.198,999.0,0.002,538.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,166,1.42
台灣,164080,TWN,亞洲,2020-04-18,398,3,1.857,6,0,0.0,16.684,0.252,0.41,52985,557,2.221,923.0,0.002,497.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,178,1.27
台灣,164081,TWN,亞洲,2020-04-19,420,22,4.571,6,0,0.0,17.606,0.252,0.41,53609,624,2.247,917.0,0.005,200.6,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,189,1.25
台灣,164082,TWN,亞洲,2020-04-20,422,2,4.143,6,0,0.0,17.69,0.252,0.4,55444,1835,2.324,988.0,0.004,238.5,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,203,1.11
台灣,164083,TWN,亞洲,2020-04-21,425,3,4.571,6,0,0.0,17.816,0.252,0.39,56815,1371,2.382,1011.0,0.005,221.2,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,217,0.99
台灣,164084,TWN,亞洲,2020-04-22,426,1,4.429,6,0,0.0,17.858,0.252,0.38,57969,1154,2.43,1040.0,0.004,234.8,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,236,0.83
台灣,164085,TWN,亞洲,2020-04-23,427,1,4.571,6,0,0.0,17.9,0.252,0.38,58983,1014,2.473,1056.0,0.004,231.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,253,0.71
台灣,164086,TWN,亞洲,2020-04-24,428,1,4.714,6,0,0.0,17.942,0.252,0.37,59810,827,2.507,1055.0,0.005,223.8,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,264,0.64
台灣,164087,TWN,亞洲,2020-04-25,429,1,4.429,6,0,0.0,17.984,0.252,0.37,60429,619,2.533,1063.0,0.004,240.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,275,0.58
台灣,164088,TWN,亞洲,2020-04-26,429,0,1.286,6,0,0.0,17.984,0.252,0.36,60924,495,2.554,1045.0,0.001,812.6,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,281,0.55
台灣,164089,TWN,亞洲,2020-04-27,429,0,1.0,6,0,0.0,17.984,0.252,0.37,61664,740,2.585,889.0,0.001,889.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,290,0.5
台灣,164090,TWN,亞洲,2020-04-28,429,0,0.571,6,0,0.0,17.984,0.252,0.37,62358,694,2.614,792.0,0.001,1387.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,307,0.42
台灣,164091,TWN,亞洲,2020-04-29,429,0,0.429,6,0,0.0,17.984,0.252,0.39,62842,484,2.634,696.0,0.001,1622.4,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,311,0.4
台灣,164092,TWN,亞洲,2020-04-30,429,0,0.286,6,0,0.0,17.984,0.252,0.4,63337,495,2.655,622.0,0.001,2174.8,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,322,0.35
台灣,164093,TWN,亞洲,2020-05-01,429,0,0.143,6,0,0.0,17.984,0.252,0.42,63711,374,2.671,557.0,0.0,3895.1,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,324,0.34
台灣,164094,TWN,亞洲,2020-05-02,432,3,0.429,6,0,0.0,18.109,0.252,0.45,64091,380,2.687,523.0,0.001,1219.1,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,324,0.35
台灣,164095,TWN,亞洲,2020-05-03,436,4,1.0,6,0,0.0,18.277,0.252,0.45,64433,342,2.701,501.0,0.002,501.0,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,332,0.33
台灣,164096,TWN,亞洲,2020-05-04,438,2,1.286,6,0,0.0,18.361,0.252,0.43,64960,527,2.723,471.0,0.003,366.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,334,0.33
台灣,164097,TWN,亞洲,2020-05-05,438,0,1.286,6,0,0.0,18.361,0.252,0.4,65592,632,2.75,462.0,0.003,359.3,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,334,0.33
台灣,164098,TWN,亞洲,2020-05-06,439,1,1.429,6,0,0.0,18.403,0.252,0.37,66043,451,2.769,457.0,0.003,319.8,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,339,0.31
台灣,164099,TWN,亞洲,2020-05-07,440,1,1.571,6,0,0.0,18.445,0.252,0.34,66460,417,2.786,446.0,0.004,283.9,0,0,0,0.0,0.0,0.0,31.48,23855008,42.2,8.353,80.46,347,0.29
台灣,164100,TWN,亞洲,2020-05-08,440,0,1.571,6,0,0.0,18.445,0.252,0.3,66862,402,2.803,450.0,0.004,286.4,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,355,0.26
台灣,164101,TWN,亞洲,2020-05-09,440,0,1.143,6,0,0.0,18.445,0.252,0.27,67131,269,2.814,434.0,0.003,379.7,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,361,0.24
台灣,164102,TWN,亞洲,2020-05-10,440,0,0.571,6,0,0.0,18.445,0.252,0.24,67398,267,2.825,424.0,0.001,742.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,366,0.22
台灣,164103,TWN,亞洲,2020-05-11,440,0,0.286,7,1,0.143,18.445,0.293,0.22,67760,362,2.84,400.0,0.001,1398.6,0,0,0,0.0,0.0,0.0,25.93,23855008,42.2,8.353,80.46,368,0.21
